id,id_str,url,created_at,lang,text,reply_count,retweet_count,like_count,quote_count,conversationid,conversationidstr,hashtags,cashtags,view_count,inreplytotweetid,inreplytotweetidstr,source,source_url,source_label,user_id,user_username,user_screen_name,user_raw_description,user_created,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_listed_count,user_media_count,user_location,user_profile_image_url,user_profile_banner_url,user_protected,user_verified,user_blue,user_bluetype
1763143125243965555,1763143125243965555,https://twitter.com/saudiarabia/status/1763143125243965555,2024-02-29T10:04:13+00:00,en,"The 2024 #SaudiCup, recognized as one of the biggest international horse races in the world, took place in #Riyadh this February, bringing horse racing, fashion,and entertainment together, establishing #SaudiArabia as a key player in the horse racing industry. https://t.co/sqoVzCQ4bU",1,2,6,0,1763143125243965555,1763143125243965555,"SaudiCup,Riyadh,SaudiArabia",,1536.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,3185527934,saudiarabia,Saudi Arabia,"A nation of hope, driven by our dreams and inspired by our history. #SaudiArabia",2015-05-04T19:09:32+00:00,108123,1,1714,1,165,1678,Kingdom of Saudi Arabia,https://pbs.twimg.com/profile_images/1455430147889369089/zWA4iJl2_normal.jpg,https://pbs.twimg.com/profile_banners/3185527934/1663846413,,False,False,
1763108727299690825,1763108727299690825,https://twitter.com/Abdullah00507/status/1763108727299690825,2024-02-29T07:47:32+00:00,en,"I’m happy to see such a promising project!!! 

#CRCC 
#SaudiCup 
#WorldCup34 is in #SaudiArabia",0,0,0,0,1763108727299690825,1763108727299690825,"CRCC,SaudiCup,WorldCup34,SaudiArabia",,248.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,970893964000808962,Abdullah00507,Abdullah Alshahrani,MY INDEPENDENCE GIVES ME FREEDOM !,2018-03-06T05:28:54+00:00,777,933,14012,47361,2,1066,"Illinois, USA",https://pbs.twimg.com/profile_images/1242555605686026242/QK63XxH4_normal.jpg,,,False,False,
1763023688012575192,1763023688012575192,https://twitter.com/livecrew_tv/status/1763023688012575192,2024-02-29T02:09:37+00:00,en,Back from the desert! #Saudi_Arabia #SaudiCup #livecrew https://t.co/bAKvAmyn8J,0,0,0,0,1763023688012575192,1763023688012575192,"Saudi_Arabia,SaudiCup,livecrew",,29.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,1726404319929417728,livecrew_tv,Live Crew,The Outside Broadcast Network,2023-11-20T00:57:34+00:00,1,2,9,1,0,8,United Kingdom,https://pbs.twimg.com/profile_images/1763023143126310914/2zFgea4J_normal.jpg,https://pbs.twimg.com/profile_banners/1726404319929417728/1709172458,,False,False,
1762862402679218469,1762862402679218469,https://twitter.com/WHR/status/1762862402679218469,2024-02-28T15:28:43+00:00,en,"“What a chilling move that was” 🧊

Tower of London gets up to win the Longines Red Sea Turf Handicap 

#SaudiCup https://t.co/iU1yfLbHSm",4,21,140,1,1762862402679218469,1762862402679218469,SaudiCup,,24232.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,791927201931337728,WHR,World Horse Racing,"Your access-all-areas pass to the world's greatest racing festivals.
Come with us as we take you to the heart of what makes this sport great.",2016-10-28T08:58:53+00:00,72175,2385,28684,32769,575,21735,Global,https://pbs.twimg.com/profile_images/1265154123621527553/YygJPOMK_normal.jpg,https://pbs.twimg.com/profile_banners/791927201931337728/1642786939,,False,True,
1762764673068216564,1762764673068216564,https://twitter.com/Pearll99211/status/1762764673068216564,2024-02-28T09:00:23+00:00,en,"360 DEGREES OF CHIC 🎥🖤🩶!
#aziz_gharbawi #SaudiCup https://t.co/o9mzXqhtfT",0,0,7,0,1762764673068216564,1762764673068216564,"aziz_gharbawi,SaudiCup",,354.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,1441457351698100225,Pearll99211,𝚙𝚎𝚊𝚛𝚕🐚,يارب بشرني بما يتمناه قلبي🫧🖇🤍꙳✧˖°,2021-09-24T17:40:03+00:00,114,86,2286,3129,0,422,Wolves world,https://pbs.twimg.com/profile_images/1785639795378606080/khlJZLcS_normal.jpg,https://pbs.twimg.com/profile_banners/1441457351698100225/1713133727,,False,False,
1762734612663677424,1762734612663677424,https://twitter.com/JeremyPond/status/1762734612663677424,2024-02-28T07:00:56+00:00,en,"Love producing this type of element and getting the chance to share moments like these on my @FanDuelTV shows.

Great job by @LosPonies and @ashley_mailloux with the commentary about this unbelievable win for @JuniorandKellyA and their entire family! #SenorBuscador #SaudiCup",0,0,3,0,1762734612663677424,1762734612663677424,"SenorBuscador,SaudiCup",,418.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,64179075,JeremyPond,Jeremy Pond,Television Producer at @FanDuelTV | @FanDuel_Racing | PR & Philanthropy: @JozyAltidore | #GirlDad #BoyDad,2009-08-09T14:07:58+00:00,7646,2855,157733,140147,167,6854,"Los Angeles, CA",https://pbs.twimg.com/profile_images/1579662963346063360/Q14nyfUI_normal.jpg,https://pbs.twimg.com/profile_banners/64179075/1685528795,,False,False,
1762637224175362425,1762637224175362425,https://twitter.com/FanDuel_Racing/status/1762637224175362425,2024-02-28T00:33:57+00:00,en,It doesn't get better than this! Their happiness and excitement are so contagious. @JuniorandKellyA 👏🎉 https://t.co/lu5VBpkfNI,4,8,63,3,1762637224175362425,1762637224175362425,,,10969.0,,,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>",http://www.snapstream.com,SnapStream TV Search,38548256,FanDuel_Racing,FanDuel Racing,"Watch live horse racing on @FanDuelTV & wager at FanDuel Racing or on the FanDuel mobile app.

Gambling Problem? Call 1-800-GAMBLER. Help: @FanDuel_Support",2009-05-07T23:33:46+00:00,104224,2091,164047,30251,937,119361,USA,https://pbs.twimg.com/profile_images/1782259101260722176/Dn4FrqNZ_normal.png,https://pbs.twimg.com/profile_banners/38548256/1713758658,,False,True,Business
1762603461798162863,1762603461798162863,https://twitter.com/med_mederos/status/1762603461798162863,2024-02-27T22:19:47+00:00,en,"@WHR @JuniorandKellyA Tears! This broke the internet! Congratulations to the family and the horse with the best name: Señor Buscador, has hustle  built in!#SaudiCup",0,0,5,0,1762562008220921923,1762562008220921923,SaudiCup,,295.0,1.762562008220922e+18,1.762562008220922e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,2415105174,med_mederos,Letty Med,,2014-03-28T00:55:30+00:00,483,3859,42295,52006,28,720,,https://pbs.twimg.com/profile_images/1572089801645654016/kCkOlGV3_normal.jpg,https://pbs.twimg.com/profile_banners/2415105174/1659586873,,False,False,
1762601610071724400,1762601610071724400,https://twitter.com/GraphicSterling/status/1762601610071724400,2024-02-27T22:12:26+00:00,en,"Started this yesterday as a One off card for @joepeacockjr I think it turned out  quite nicely!
#SaudiCup #senorbuscador @JuniorandKellyA https://t.co/caXfOtB36l",1,1,23,0,1762601610071724400,1762601610071724400,"SaudiCup,senorbuscador",,1055.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,1103836384630960128,GraphicSterling,Sterling Graphic Design,"Graphic design in thoroughbred, harness, and greyhound racing industry. Pushing boundaries and always innovating!
Client inquiries E: hamishsterling@hotmail.com",2019-03-08T01:54:37+00:00,3082,1444,6298,18382,24,1696,"Queensland, Australia",https://pbs.twimg.com/profile_images/1697040445434699776/WwdThSeR_normal.jpg,https://pbs.twimg.com/profile_banners/1103836384630960128/1714366360,,False,True,
1762564887086318030,1762564887086318030,https://twitter.com/azsportsnut365/status/1762564887086318030,2024-02-27T19:46:30+00:00,en,Man this gave me goosebumps!!! This is what Horse Racing is all about #SenorBuscador #SaudiCup,0,0,2,0,1762564887086318030,1762564887086318030,"SenorBuscador,SaudiCup",,177.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,2193611054,azsportsnut365,Ray Valerio Jr.,"Seamhead⚾, Sportsnut🏀, HorseRacingNut🏇, & MusicNut🎧",2013-11-14T06:01:01+00:00,442,1715,10432,18602,5,1277,Phoenix AZ,https://pbs.twimg.com/profile_images/1652545403735400449/xgDoXRrh_normal.jpg,https://pbs.twimg.com/profile_banners/2193611054/1588632923,,False,False,
1762546056972181858,1762546056972181858,https://twitter.com/JuniorandKellyA/status/1762546056972181858,2024-02-27T18:31:41+00:00,en,"🚨🚨I wasn’t expecting anything less from my family…especially my wife. Even though they were watching the wrong horse the entire race, they realized right in time who was winning 🏆🏇🏻 I live for their excitement 👏♥️ https://t.co/spg1mZBcDA",225,294,1736,88,1762546056972181858,1762546056972181858,,,422528.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,26136803,JuniorandKellyA,Junior and Kelly Alvarado,🏇🏼Profesional Jockey..3 beautiful kids 💙💜💚 and 2 dogs 🐾🐾 2023 Pegasus World Cup winner 🏆 2022 Breeder’s Cup Dirt Mile winner 🏆 2000+ races and counting,2009-03-24T00:48:39+00:00,7645,1877,3917,23007,32,143,"Garden City, NY",https://pbs.twimg.com/profile_images/1751994301637173248/wGAHGtKO_normal.jpg,https://pbs.twimg.com/profile_banners/26136803/1668922782,,False,False,
1762562008220921923,1762562008220921923,https://twitter.com/WHR/status/1762562008220921923,2024-02-27T19:35:04+00:00,en,"WHEN DAD WINS THE WORLD’S RICHEST RACE! 🐎 

Junior Alvarado’s family celebrates his #SaudiCup win 🏆 

🎥 @JuniorandKellyA 

https://t.co/KTiU2ATAD0",23,78,524,20,1762562008220921923,1762562008220921923,SaudiCup,,37860.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,791927201931337728,WHR,World Horse Racing,"Your access-all-areas pass to the world's greatest racing festivals.
Come with us as we take you to the heart of what makes this sport great.",2016-10-28T08:58:53+00:00,72175,2385,28684,32769,575,21735,Global,https://pbs.twimg.com/profile_images/1265154123621527553/YygJPOMK_normal.jpg,https://pbs.twimg.com/profile_banners/791927201931337728/1642786939,,False,True,
1762555913087361483,1762555913087361483,https://twitter.com/WHR/status/1762555913087361483,2024-02-27T19:10:51+00:00,en,"Ride the #SaudiCup with the winner, SENOR BUSCADOR… 👀😱

@JuniorandKellyA | @thesaudicup | @JockeyCam https://t.co/Y0RGomI0T5",3,19,133,2,1762555913087361483,1762555913087361483,SaudiCup,,11787.0,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",https://studio.twitter.com,Twitter Media Studio,791927201931337728,WHR,World Horse Racing,"Your access-all-areas pass to the world's greatest racing festivals.
Come with us as we take you to the heart of what makes this sport great.",2016-10-28T08:58:53+00:00,72175,2385,28684,32769,575,21735,Global,https://pbs.twimg.com/profile_images/1265154123621527553/YygJPOMK_normal.jpg,https://pbs.twimg.com/profile_banners/791927201931337728/1642786939,,False,True,
1762551835909402824,1762551835909402824,https://twitter.com/1st_racing/status/1762551835909402824,2024-02-27T18:54:38+00:00,en,"The moment when Dad wins the $20 million #SaudiCup! 

🎥 @JuniorandKellyA https://t.co/onhG0PHNL2",30,54,403,13,1762551835909402824,1762551835909402824,SaudiCup,,24351.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,370163767,1st_racing,1/ST RACING,"Reinventing the sport of Thoroughbred Horse Racing. Please DM us with any suggestions, questions, or concerns involving 1/ST Racing and racetracks.",2011-09-08T15:28:02+00:00,15876,1283,10608,7443,148,5370,,https://pbs.twimg.com/profile_images/1580567331591315462/1u1xSb-4_normal.jpg,https://pbs.twimg.com/profile_banners/370163767/1665671593,,False,True,
1762542653764218897,1762542653764218897,https://twitter.com/rocckosw23/status/1762542653764218897,2024-02-27T18:18:09+00:00,en,"Moments from our presence at #SaudiCup, where culture meets heritage, and innovation shines through in the latest trim of #LucidAir Sapphire $LCID 🏎🥇🔥 https://t.co/M7cLFQOzTx",1,15,66,1,1762542653764218897,1762542653764218897,"SaudiCup,LucidAir",LCID,5490.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,1243094323589050368,rocckosw23,Lucid 🚀🚀,$LCID Long term investor . Best EV Car company 🇺🇸🤝🏻🇸🇦🏎🚀🔥#DreamAhead #Vision2030,2020-03-26T08:36:12+00:00,1514,569,7736,17304,4,915,,https://pbs.twimg.com/profile_images/1728464888727744512/o2qd3Pgu_normal.jpg,https://pbs.twimg.com/profile_banners/1243094323589050368/1700203969,,False,False,
1762538567983567189,1762538567983567189,https://twitter.com/IcjKsa/status/1762538567983567189,2024-02-27T18:01:55+00:00,en,"LA-based #Saudijewelry designer #RaghadAlHogail brought showstopping looks to the #SaudiCup, accentuating her style statement with select #jewelry pieces. https://t.co/R4QqlgIsZy",0,0,1,0,1762538567983567189,1762538567983567189,"Saudijewelry,RaghadAlHogail,SaudiCup,jewelry",,65.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,760450980324532228,IcjKsa,ICJKSA,,2016-08-02T12:23:37+00:00,70,19,926,193,0,720,Kingdom of Saudi Arabia,https://pbs.twimg.com/profile_images/760465674560995329/lHD7HMXU_normal.jpg,https://pbs.twimg.com/profile_banners/760450980324532228/1656763054,,False,False,
1762447990596174324,1762447990596174324,https://twitter.com/WHR/status/1762447990596174324,2024-02-27T12:02:00+00:00,en,"🗣️ ""Dad was screaming C'MON!!!"" 

 Owner Ed Foster and family enjoyed ANNAF'S win at @thesaudicup! 

#SaudiCup https://t.co/j31nEDbmkA",0,16,90,0,1762447990596174324,1762447990596174324,SaudiCup,,9431.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,791927201931337728,WHR,World Horse Racing,"Your access-all-areas pass to the world's greatest racing festivals.
Come with us as we take you to the heart of what makes this sport great.",2016-10-28T08:58:53+00:00,72175,2385,28684,32769,575,21735,Global,https://pbs.twimg.com/profile_images/1265154123621527553/YygJPOMK_normal.jpg,https://pbs.twimg.com/profile_banners/791927201931337728/1642786939,,False,True,
1762416466870112485,1762416466870112485,https://twitter.com/PierceDargan_/status/1762416466870112485,2024-02-27T09:56:44+00:00,en,"A great week supporting the use of our @EquineMediRec system for all the horses that raced in @TheSaudiCup 2024 Festival. Thank you to everyone who helped us to ensure equine welfare protocols were followed!

Photo credit: @deborahburt1 

#EquineWelfare #SaudiCup https://t.co/Lb2jF63pZQ",0,7,15,0,1762416466870112485,1762416466870112485,"EquineWelfare,SaudiCup",,796.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,1076897699667083265,PierceDargan_,Pierce Dargan,CEO @EquineMediRec | @FineGael Councillor for Glencullen-Sandyford,2018-12-23T17:49:54+00:00,5289,2907,3559,2729,2,945,Dun Laoghaire-Rathdown,https://pbs.twimg.com/profile_images/1736351065983827968/PUVSat-2_normal.jpg,https://pbs.twimg.com/profile_banners/1076897699667083265/1700204317,,False,True,
1762113123241152717,1762113123241152717,https://twitter.com/thesaudicup/status/1762113123241152717,2024-02-26T13:51:21+00:00,en,"Ever wondered what it’s like calling the world’s most valuable horse race?

Here’s the masterful @RichardHoiles on #TheSaudiCup 2024. 🎙️ 🏆 https://t.co/Yuq8ykx5BS",4,24,100,4,1762113123241152717,1762113123241152717,TheSaudiCup,,13477.0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,1147201686722764800,thesaudicup,The Saudi Cup,"The world's most valuable horse race ($20m), with an undercard of international races on dirt & turf, at King Abdulaziz Racecourse, Riyadh.",2019-07-05T17:52:50+00:00,43505,2499,3103,4299,141,1710,"Riyadh, Saudi Arabia",https://pbs.twimg.com/profile_images/1760764892619931649/xfQA9u3N_normal.jpg,https://pbs.twimg.com/profile_banners/1147201686722764800/1712133948,,False,True,
1762284192740659328,1762284192740659328,https://twitter.com/RacingTV/status/1762284192740659328,2024-02-27T01:11:07+00:00,en,By no means perfect but still an absolutely incredible view of Senor Buscador's #SaudiCup success courtesy of @JockeyCam - what a buzz that must have been,4,1,11,0,1762284192740659328,1762284192740659328,SaudiCup,,17288.0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,26286109,RacingTV,Racing TV,The home of British and Irish Racing 🏇 Live action from 61 racecourses across Britain and Ireland in stunning HD | Followers must be 18+ #TakeTimeToThink,2009-03-24T18:02:58+00:00,231425,2056,196999,17595,976,97792,,https://pbs.twimg.com/profile_images/1597146257889312773/b_9FkAVp_normal.jpg,https://pbs.twimg.com/profile_banners/26286109/1717581373,,False,False,Business
1762259486092218705,1762259486092218705,https://twitter.com/Dammas77/status/1762259486092218705,2024-02-26T23:32:57+00:00,en,"#كأس_السعودية
#SaudiCup 

impressive ❤️ https://t.co/43igeKYgM2",0,7,10,0,1762259486092218705,1762259486092218705,"كأس_السعودية,SaudiCup",,2348.0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,246387057,Dammas77,Ali Dammas,تتدلّى أمنياتي خيوطٌ هزيلة!,2011-02-02T18:05:36+00:00,4311,1377,19889,10761,10,1209,سفر سفر !!!!,https://pbs.twimg.com/profile_images/933319982594871296/DE15bhqm_normal.jpg,https://pbs.twimg.com/profile_banners/246387057/1359101585,,False,True,
